2019	03	18	SB	VU	3	1	F		11	1218	1198	+4	−4	156	162
2019	03	17	BL	MF	4	3	F		11	715	813	+3	0	215	205
2019	03	16	BS	TC	6	1	F		11	868	769	0	−3	202	213
2019	03	16	SR	GY	3	1	F		8	1266	1177	+1	−2	145	166
2019	03	10	MZ	SW	1	1	F	ZA	-3	1296	1206	−1	0	138	161
2019	03	09	KH	BD	0	1	F		-13	779	804	−4	+2	212	207
2019	03	08	BB	DM	2	0	WIT	VC	17	1151	1037	+2	0	170	187
2019	03	08	VC	GD	1	1	WIT		-6	1114	1080	0	+3	175	181
2019	03	06	SV	GT	3	1	F	US	17	1471	1478	+2	−1	91	86
2019	03	06	BB	LC	2	0	WIT	VC	22	1134	1087	+2	−3	172	179
2019	03	06	VC	DM	2	1	WIT		9	1120	1054	0	−1	175	187
2019	03	04	BB	GD	0	0	WIT	VC	-2	1112	1074	0	+1	174	184
2019	03	04	DM	LC	1	1	WIT	VC	2	1063	1109	0	−1	186	176
2019	03	03	BO	NI	2	2	F		-9	1646	1289	−1	0	49	141
2019	03	02	DM	GD	1	0	WIT	VC	17	1061	1072	+1	−6	186	185
2019	03	02	VC	LC	2	1	WIT		12	1111	1111	+2	−1	175	175
